11132624,g1646,d3266,antagonist
11146120,g1564,d1714,stimulator
11152011,g1110,d1976,agonist
11159707,g779,d2656,unknown
11160603,g778,d3561,inhibitor
11160858,g1626,d3234,product of
11160858,g2181,d3234,ligand
11161433,g570,d147,inhibitor
11162924,g183,d2143,antagonist
11163771,g1660,d3166,cofactor
11168717,g232,d3047,cofactor
11169015,g1479,d3334,cofactor
11172467,g1805,d331,agonist
11193006,g449,d3398,antagonist
11196553,g2028,d2113,inhibitor
11196553,g2028,d2635,inhibitor
11204352,g479,d1943,agonist
11207504,g1117,d3302,antagonist
11207504,g1117,d3302,partial agonist
11212866,g656,d200,agonist
11216879,g357,d1806,inhibitor
11218067,g1117,d1708,agonist
11221812,g1564,d1714,stimulator
11226127,g1249,d3394,inhibitor
11236773,g749,d1948,multitarget
11237340,g1479,d3334,cofactor
11241400,g2320,d2594,inhibitor
11245456,g765,d463,inhibitor
11245463,g1369,d3259,inhibitor
11248372,g2149,d2546,inhibitor
11249747,g382,d2190,antibody
11255078,g682,d2838,suppressor
11258648,g1601,d379,antagonist
11258887,g2178,d3234,ligand
11264449,g831,d2279,potentiator
11264449,g831,d3354,potentiator
11264449,g831,d2908,sin_interaccion
11264449,g456,d2279,antagonist
11264449,g456,d3354,antagonist
11264449,g456,d2908,antagonist
11264449,g953,d2279,antagonist
11264449,g953,d3354,antagonist
11264449,g953,d2908,antagonist
11264449,g835,d2279,potentiator
11264449,g835,d3354,potentiator
11264449,g835,d2908,sin_interaccion
11264449,g830,d2279,potentiator
11264449,g830,d3354,potentiator
11264449,g830,d2908,potentiator
11264449,g959,d2279,antagonist
11264449,g959,d3354,antagonist
11264449,g959,d2908,antagonist
11264758,g599,d2995,antagonist
11275997,g1884,d2065,inhibitor
11277534,g147,d2748,inhibitor
11291777,g1078,d2504,antagonist
11294894,g1304,d2289,binder
11295178,g631,d1672,inhibitor
11299519,g815,d3477,agonist
11299519,g815,d2285,agonist
11300648,g36,d419,inhibitor
11301045,g1378,d3156,cofactor
11304699,g1884,d2688,inhibitor
11307783,g2028,d2113,inhibitor
11311067,g92,d3130,agonist
11315375,g1884,d1882,inhibitor
11318430,g147,d2748,inhibitor
11318637,g871,d3047,cofactor
11325388,g657,d3096,antagonist
11325413,g2150,d1856,inhibitor
11325810,g1250,d2203,inhibitor
11330835,g941,d3047,cofactor
11340119,g933,d3047,activator
11342206,g1202,d3385,antagonist
11342449,g382,d2190,antibody
11343576,g656,d200,agonist
11350858,g38,d2393,inhibitor
11351021,g1268,d2343,inhibitor
11352938,g644,d1823,inhibitor
11352979,g1481,d2272,antagonist
11352979,g2184,d2272,inhibitor
11368283,g1601,d2126,agonist
11374034,g260,d2941,agonist
11386852,g2069,d3334,cofactor
11386852,g2068,d3334,cofactor
11391066,g73,d2148,inhibitor
11391066,g74,d2148,inhibitor
11392377,g183,d2806,agonist
11398912,g730,d2165,antagonist
11398914,g1884,d3139,inhibitor
11403930,g2148,d2243,inducer
11408092,g1626,d3234,product of
11408526,g100,d3303,antagonist
11410481,g382,d2190,antibody
11413269,g1626,d3234,product of
11422732,g1805,d331,agonist
11426849,g448,d2174,antagonist
11431346,g682,d467,antagonist
11432892,g382,d2190,antibody
11435507,g928,d3156,cofactor
11440283,g487,d2000,inhibitor
11447307,g676,d358,antagonist
11448221,g631,d3442,inhibitor
11448925,g1060,d461,inhibitor
11470741,g1060,d461,inhibitor
11474486,g1805,d2096,agonist
11477109,g1883,d2318,inhibitor
11481605,g2050,d3047,cofactor
11484080,g19,d2204,inhibitor
11484080,g19,d2202,binder
11500505,g15,d3256,inhibitor
11511086,g1246,d3195,inhibitor
11511086,g1246,d2956,inhibitor
11519881,g1805,d331,agonist
11520216,g2197,d1979,inhibitor
11522647,g682,d2186,antagonist
11524006,g350,d3156,activator
11525777,g1883,d2688,inhibitor
11526976,g1078,d2906,antagonist
11529688,g147,d3554,inhibitor
11535580,g2028,d2113,inhibitor
11552681,g1807,d2318,agonist
11553608,g1441,d3047,cofactor
11561080,g147,d3554,inhibitor
11563332,g1884,d3311,inhibitor
11565896,g1202,d3385,antagonist
11566608,g682,d2186,antagonist
11569611,g100,d2150,antagonist
11574406,g19,d2202,binder
11585753,g682,d2186,antagonist
11586072,g1932,d71,agonist
11587223,g2156,d3255,inhibitor
11588534,g1210,d53,antagonist
11591369,g2307,d318,other
11594437,g1109,d3562,agonist
11594437,g1110,d3562,agonist
11594443,g1113,d3195,antagonist
11594443,g1115,d3195,antagonist
11596649,g1379,d3156,cofactor
11673690,g682,d2186,antagonist
11673972,g1884,d1882,inhibitor
11678581,g260,d2941,agonist
11683476,g101,d3295,antagonist
11683476,g100,d3295,antagonist
11688997,g644,d1823,inhibitor
11689132,g1246,d3195,inhibitor
11689471,g1101,d234,binding
11692072,g656,d200,agonist
11693467,g215,d2444,inhibitor
11697552,g1108,d132,antagonist
11700150,g1078,d321,agonist
11700150,g1080,d321,antagonist
11702089,g1635,d1864,agonist
11704565,g676,d358,antagonist
11704657,g1113,d2621,antagonist
11709201,g618,d3047,cofactor
11716850,g19,d2654,inhibitor
11716850,g19,d2702,inhibitor
11716850,g19,d3098,inhibitor
11719704,g2149,d2546,inhibitor
11720080,g1113,d2621,antagonist
11720783,g92,d1714,agonist
11723247,g1619,d2469,partial antagonist
11726713,g2195,d3047,cofactor
11729362,g1884,d2423,inhibitor
11730731,g1601,d379,antagonist
11737206,g2069,d3334,cofactor
11739243,g1872,d2331,agonist
11740746,g631,d1672,inhibitor
11740958,g1878,d340,agonist
11747436,g565,d2161,antagonist
11747625,g1138,d2371,agonist
11747628,g730,d3402,modulator
11752096,g631,d3442,inhibitor
11755227,g1358,d3564,inhibitor
11772274,g321,d2994,agonist
11772274,g1926,d2994,agonist
11772274,g1928,d2994,agonist
11784136,g295,d3400,inhibitor
11785774,g1884,d2969,inhibitor
11785774,g1883,d2969,inhibitor
11790786,g1428,d2544,inhibitor
11791081,g1602,d3238,antagonist
11792366,g1879,d2331,agonist
11804849,g1245,d2343,inhibitor
11804849,g1268,d2343,inhibitor
11805217,g2296,d2341,inhibitor
11807012,g745,d2455,inhibitor
11808879,g1250,d1868,inducer
11810299,g928,d3156,cofactor
11811354,g1883,d2423,inhibitor
11814865,g1884,d2423,inhibitor
11829752,g2211,d2289,binder
11834243,g1112,d3562,agonist
11834243,g1112,d1976,agonist
11834888,g15,d3256,inhibitor
11835984,g1078,d1892,antagonist
11840795,g1175,d286,antibody
11842444,g656,d2142,antagonist
11846620,g1884,d2508,inhibitor
11854273,g599,d2995,antagonist
11856082,g2254,d3115,inhibitor
11861820,g2099,d2611,inhibitor
11861820,g2149,d2611,negative modulator
11869873,g571,d2633,inhibitor
11873938,g487,d2000,inhibitor
11873938,g487,d3395,inhibitor
11876686,g1117,d3302,antagonist
11876686,g1117,d3302,partial agonist
11877399,g2069,d3047,cofactor
11885959,g1884,d3265,inhibitor
11885959,g1883,d3265,inhibitor
11886751,g1441,d3047,cofactor
11888555,g1119,d3195,antagonist
11889204,g571,d2656,inducer
11890515,g1701,d3492,inhibitor
11894013,g682,d2838,suppressor
11900797,g1635,d2070,agonist
11906441,g730,d3285,agonist
11906441,g730,d3285,antagonist
11906825,g121,d148,inducer
11916544,g814,d3077,antagonist
11920914,g38,d2174,inhibitor
11920914,g38,d3456,inhibitor
11922402,g730,d2165,antagonist
11929319,g1202,d3385,antagonist
11929321,g36,d3237,inhibitor
11929321,g36,d3409,inhibitor
11929321,g36,d2496,inhibitor
11929321,g36,d3079,inhibitor
11931851,g183,d334,antagonist
11939921,g1695,d150,inhibitor
11939936,g487,d2000,inhibitor
11944917,g2004,d157,antagonist
11944917,g2003,d157,antagonist
11948179,g209,d3334,cofactor
11948191,g350,d3047,cofactor
11952155,g1884,d2969,inhibitor
11952155,g1883,d2969,inhibitor
11955068,g1485,d2300,cofactor
11961144,g2126,d1721,inhibitor
11961144,g2128,d1721,inhibitor
11969359,g2296,d2341,inhibitor
11970990,g377,d105,inhibitor
11972613,g1180,d2995,antagonist
11978145,g1358,d2471,sin_interaccion
11978145,g1358,d2850,inhibitor
11978145,g656,d2471,agonist
11978145,g656,d2850,sin_interaccion
11979347,g1475,d1771,cofactor
11999132,g1872,d2331,agonist
12003373,g633,d2450,inhibitor
12007529,g1789,d2792,inhibitor
12008749,g656,d400,agonist
12010185,g656,d1927,antagonist
12011122,g1445,d2312,antibody
12016548,g1884,d370,inhibitor
12021103,g850,d3047,cofactor
12023686,g100,d3487,antagonist
12023972,g1379,d3156,cofactor
12031979,g19,d2215,blocker
12033454,g1850,d2563,activator
12038982,g1194,d2364,agonist
12044041,g2296,d76,antibody
12046682,g2296,d3342,inhibitor
12047490,g1884,d2688,inhibitor
12055328,g1807,d2318,agonist
12060657,g2307,d318,other
12060674,g1378,d3156,cofactor
12063084,g1108,d221,antagonist
12063084,g1108,d221,partial agonist
12063741,g633,d2450,inhibitor
12065695,g1884,d2807,inhibitor
12067524,g849,d3047,cofactor
12070353,g1034,d3344,activator
12073167,g353,d2873,agonist
12075113,g1222,d226,inducer
12076859,g1695,d2341,inhibitor
12079382,g121,d148,inducer
12080538,g730,d2165,antagonist
12086984,g1250,d1868,sin_interaccion
12086984,g1250,d2203,inhibitor
12090787,g92,d2155,agonist
12093318,g1109,d3135,agonist
12093318,g1110,d3135,agonist
12100530,g2197,d3314,inhibitor
12104042,g1884,d457,inhibitor
12105857,g2296,d3342,inhibitor
12106802,g2149,d2907,inhibitor
12107069,g19,d2215,blocker
12107644,g121,d148,inducer
12109911,g656,d2651,binder
12111824,g2145,d2248,inhibitor
12113124,g2296,d3342,inhibitor
12113237,g730,d2165,antagonist
12113647,g798,d2954,potentiator
12115473,g1775,d3410,inhibitor
12117866,g2319,d2781,inhibitor
12119030,g1562,d3047,cofactor
12123767,g2028,d2635,inhibitor
12126930,g3,d3047,cofactor
12141946,g2178,d3234,ligand
12142814,g1071,d2735,inhibitor
12145099,g19,d2215,blocker
12145099,g20,d2215,modulator
12150698,g1117,d3302,antagonist
12150698,g1117,d3302,partial agonist
12163349,g1826,d248,inhibitor
12163655,g350,d3156,activator
12165285,g1210,d53,antagonist
12166927,g1597,d2764,agonist
12167567,g1884,d3481,inhibitor
12172803,g1060,d2510,inhibitor
12173932,g350,d3047,cofactor
12176129,g1246,d2258,inhibitor
12177684,g1113,d2115,antagonist
12177684,g658,d2115,antagonist
12177684,g1108,d2115,agonist
12180353,g1695,d1698,inhibitor
12181752,g765,d463,inhibitor
12183683,g1108,d3509,agonist
12185001,g449,d1907,antagonist
12185001,g448,d1907,antagonist
12196163,g1562,d3047,cofactor
12196472,g19,d2702,inhibitor
12196472,g19,d3098,inhibitor
12204108,g1060,d2510,inhibitor
12204699,g1878,d2446,agonist
12208114,g1884,d153,inhibitor
12208114,g1884,d2579,inhibitor
12209583,g730,d3436,allosteric modulator
12211096,g1113,d2830,antagonist
12211096,g656,d2830,antagonist
12213053,g2149,d2546,inhibitor
12213055,g2149,d2546,inhibitor
12213059,g19,d2215,blocker
12213119,g1884,d2919,inhibitor
12213829,g19,d2215,blocker
12214266,g682,d2445,antagonist
12217863,g2080,d2983,inhibitor
12221207,g928,d3156,cofactor
12222762,g1878,d340,agonist
12226513,g2197,d3314,inhibitor
12231070,g183,d2143,antagonist
12243766,g1116,d3456,antagonist
12244568,g1078,d2572,antagonist
12269827,g350,d3156,activator
12269863,g1109,d3135,agonist
12269863,g1110,d3135,agonist
12358053,g1883,d2065,inhibitor
12372041,g1175,d1798,antibody
12373423,g1108,d2498,agonist
12375053,g787,d2878,antagonist
12383039,g2056,d2149,potentiator
12383040,g2056,d2149,potentiator
12388649,g2148,d3089,inhibitor
12391048,g437,d2215,antagonist
12397367,g2056,d214,potentiator
12398570,g92,d447,antagonist
12402511,g2028,d2669,inhibitor
12404239,g11,d2215,inhibitor
12404702,g657,d155,antagonist
12405293,g1060,d2510,inhibitor
12407077,g437,d2215,antagonist
12416030,g631,d3442,inhibitor
12426127,g1366,d226,inducer
12426219,g9,d2215,inhibitor
12434581,g1112,d3562,agonist
12434581,g1112,d3135,agonist
12435815,g1635,d2070,agonist
12441383,g2250,d3047,cofactor
12460705,g100,d3487,antagonist
12470615,g2291,d2339,agonist
12475777,g19,d2204,inhibitor
12475777,g19,d2202,binder
12475777,g19,d2203,sin_interaccion
12475986,g1807,d3448,agonist
12477282,g981,d444,inhibitor
12477372,g2197,d3314,inhibitor
12477380,g2178,d3234,ligand
12480548,g366,d226,antagonist
12496872,g183,d2725,antagonist
12497018,g183,d2725,antagonist
12497048,g183,d2725,antagonist
12498013,g1110,d1976,agonist
12498017,g682,d2029,antagonist
12499173,g2197,d394,inhibitor
12501872,g2056,d2149,potentiator
12513698,g1635,d1864,agonist
12517254,g682,d2029,antagonist
12517791,g183,d334,antagonist
12522134,g1026,d2715,agonist
12522134,g1027,d2715,agonist
12525272,g1115,d2022,agonist
12525272,g1112,d2022,agonist
12525272,g1108,d2022,agonist
12527213,g2291,d2339,agonist
12531805,g801,d3264,inhibitor
12535612,g849,d3047,cofactor
12537583,g941,d3047,cofactor
12538485,g1710,d3264,inhibitor
12538485,g1274,d3264,inhibitor
12538800,g487,d2000,inhibitor
12538800,g487,d3395,inhibitor
12542403,g730,d2165,antagonist
12545203,g152,d3156,cofactor
12558771,g1110,d2022,agonist
12560076,g2204,d3047,cofactor
12562875,g1884,d2318,inhibitor
12562875,g1883,d2318,inhibitor
12563315,g1027,d2715,agonist
12564662,g1884,d3481,inhibitor
12566304,g1369,d3259,inhibitor
12573452,g1884,d2318,inhibitor
12586211,g1883,d3259,inhibitor
12590540,g2242,d203,antagonist
12591363,g1174,d286,antibody
12596860,g2204,d3047,cofactor
12601049,g1601,d379,antagonist
12601084,g2028,d2113,inhibitor
12604678,g19,d2702,inhibitor
12604714,g183,d3327,agonist
12604879,g2028,d2635,inhibitor
12606421,g931,d466,antagonist
12613273,g36,d3237,inhibitor
12614680,g904,d2488,antagonist
12620146,g682,d2838,suppressor
12623106,g2148,d3089,inhibitor
12626425,g2211,d2289,binder
12627959,g1626,d3047,cofactor
12631701,g1378,d3156,cofactor
12644588,g1884,d3481,inhibitor
12646212,g1026,d2715,agonist
12649191,g631,d3442,inhibitor
12650887,g2028,d2635,inhibitor
12654248,g2331,d2565,inducer
12654248,g2334,d2565,inducer
12660248,g1378,d3156,cofactor
12660248,g1379,d3156,cofactor
12664192,g1113,d2511,antagonist
12667224,g631,d1672,inhibitor
12667677,g1175,d286,antibody
12671891,g1378,d3156,cofactor
12671891,g1379,d3156,cofactor
12676070,g2028,d2635,inhibitor
12679420,g1040,d3047,cofactor
12679420,g618,d3047,cofactor
12686158,g122,d3047,cofactor
12686158,g123,d3047,cofactor
12692940,g1180,d2995,antagonist
12697024,g928,d3156,cofactor
12713571,g758,d2490,ligand
12714494,g2302,d362,binder
12726817,g1259,d1868,other
12727196,g2178,d3234,ligand
12735630,g81,d150,antagonist
12742462,g798,d3206,other
12742462,g1478,d3206,inhibitor
12742526,g928,d3156,cofactor
12748309,g1710,d3264,inhibitor
12748309,g1279,d3264,inhibitor
12749745,g1202,d53,antagonist
12754408,g1159,d248,inhibitor
12755690,g2320,d2594,inhibitor
12760377,g183,d2697,agonist
12764427,g19,d2702,inhibitor
12770942,g1250,d1868,inducer
12784866,g49,d2318,inducer
12803929,g2376,d2645,inhibitor
12820772,g682,d2029,antagonist
12824918,g1884,d2065,inhibitor
12828573,g656,d2956,antagonist
12840797,g682,d2029,antagonist
12850267,g1294,d3047,cofactor
12860127,g1562,d3047,cofactor
12861354,g1601,d2509,agonist
12870885,g730,d3402,modulator
12873999,g1274,d3264,inhibitor
12873999,g1279,d3264,inhibitor
12876237,g487,d2000,inhibitor
12882764,g521,d1875,inhibitor
12890708,g1587,d2741,agonist
12901032,g1884,d3163,inhibitor
12902326,g2069,d3334,cofactor
12942109,g1932,d3297,agonist
12963042,g2197,d3314,inhibitor
12970169,g1194,d2364,agonist
12974388,g152,d3156,cofactor
13129395,g1445,d3405,antibody
14498756,g1701,d3272,inhibitor
14503934,g1602,d2010,antagonist
14504060,g1116,d2834,antagonist
14504136,g1110,d2022,agonist
14505258,g574,d2459,antagonist
14508504,g2181,d3234,ligand
14513718,g1884,d2423,inhibitor
14514033,g258,d2317,antagonist
14517765,g1108,d2621,agonist
14530017,g694,d2162,inhibitor
14561652,g931,d466,antagonist
14567543,g8,d3047,inhibitor
14571621,g931,d1806,negative modulator
14573702,g2403,d360,binder
14581123,g1108,d2621,agonist
14585280,g644,d253,inhibitor
14586600,g1116,d1924,antagonist
14596599,g2043,d3047,cofactor
14605254,g931,d466,antagonist
14605254,g931,d1806,negative modulator
14607457,g1602,d2010,antagonist
14609352,g2376,d2645,inhibitor
14612920,g10,d3523,"inhibitor, competitive"
14614913,g1112,d3135,agonist
14615872,g1115,d2651,antagonist
14619588,g183,d2697,agonist
14633536,g656,d1945,antagonist
14633707,g682,d2445,antagonist
14633707,g721,d2445,antagonist
14635083,g1116,d2834,antagonist
14635083,g1116,d1924,antagonist
14638394,g565,d2161,antagonist
14638499,g2197,d3314,inhibitor
14640928,g1116,d2834,antagonist
14642426,g1181,d2200,antagonist
14642974,g1113,d221,antagonist
14646100,g2043,d3047,cofactor
14646172,g1878,d2446,agonist
14647959,g1108,d221,antagonist
14647959,g1108,d221,partial agonist
14654525,g800,d3264,inhibitor
14654525,g801,d3264,inhibitor
14663936,g183,d2697,agonist
14664717,g1602,d3238,antagonist
14668946,g1071,d2735,inhibitor
14670645,g730,d2753,agonist
14672537,g20,d2215,modulator
14672731,g730,d2753,agonist
14672731,g183,d2753,sin_interaccion
14675762,g1931,d3297,agonist
14684332,g287,d2592,inhibitor
14684332,g287,d367,inhibitor
14684332,g287,d1872,inhibitor
14684332,g293,d2592,sin_interaccion
14684332,g293,d367,inhibitor
14684332,g293,d1872,sin_interaccion
14687437,g1737,d2557,agonist
14687870,g1113,d1733,antagonist
14688239,g941,d3047,cofactor
14699394,g1180,d2570,antagonist
14700733,g2150,d2611,negative modulator
14709325,g1108,d221,antagonist
14709325,g1108,d221,partial agonist
14716203,g1268,d318,inhibitor
14720051,g92,d2155,agonist
14725487,g92,d216,agonist
14728934,g2311,d2008,inhibitor
14729151,g437,d2215,antagonist
14733708,g1874,d340,agonist
14733708,g1878,d340,agonist
14733708,g1872,d340,agonist
14737100,g682,d2445,antagonist
14737100,g721,d2445,antagonist
14739809,g1255,d3348,inhibitor
14739809,g1250,d3348,inhibitor
14748653,g1445,d3405,antibody
14751502,g682,d2445,antagonist
14752016,g2319,d2781,inhibitor
14753710,g1710,d3264,inhibitor
14753710,g1274,d3264,inhibitor
14753710,g1279,d3264,inhibitor
14753710,g801,d3264,inhibitor
14757700,g2334,d2565,inducer
14760130,g1116,d2834,antagonist
14766795,g1259,d299,inducer
14871277,g656,d374,antagonist
14965322,g1884,d2517,inhibitor
14965331,g1358,d3564,inhibitor
14967460,g682,d2838,suppressor
14967461,g682,d2445,antagonist
14968366,g377,d105,inhibitor
14973075,g1718,d457,inhibitor
14992338,g81,d3344,antagonist
14993240,g1883,d2318,inhibitor
15007534,g656,d2889,antagonist
15011952,g1796,d1790,inhibitor
15016471,g3,d3047,cofactor
15017615,g1884,d2517,inhibitor
15018596,g730,d2165,antagonist
15022409,g1175,d1798,antibody
15022409,g2296,d1798,sin_interaccion
15023854,g20,d2215,modulator
15026345,g765,d2792,inhibitor
15028244,g1635,d440,agonist
15030294,g100,d2382,antagonist
15037111,g1878,d2446,agonist
15039140,g9,d2215,inhibitor
15044619,g13,d3256,inhibitor
15044733,g633,d243,inhibitor
15046527,g2296,d76,antibody
15046718,g2334,d2565,inducer
15051528,g152,d3156,cofactor
15056048,g1998,d330,agonist
15056946,g1110,d3135,agonist
15059893,g1934,d3417,agonist
15063480,g1737,d2067,agonist
15068862,g2291,d2339,agonist
15070923,g1040,d3047,cofactor
15070923,g618,d3047,cofactor
15070923,g523,d3047,cofactor
15072849,g2291,d2339,agonist
15082029,g529,d2860,agonist
15082032,g1358,d3158,antagonist
15086241,g1737,d2557,agonist
15093539,g721,d2890,antibody
15096229,g1109,d3562,agonist
15096229,g1112,d3562,agonist
15096229,g1110,d3562,agonist
15098224,g147,d2748,inhibitor
15101793,g100,d2382,antagonist
15102095,g1932,d3297,agonist
15102873,g1116,d2834,antagonist
15102890,g9,d2215,inhibitor
15104113,g981,d444,inhibitor
15108178,g49,d2318,inducer
15120421,g1601,d2643,antagonist
15121485,g2242,d203,antagonist
15125867,g2366,d3434,inhibitor
15128471,g1602,d3238,antagonist
15128769,g1737,d1957,agonist
15132128,g2366,d425,inhibitor
15134221,g2366,d425,inhibitor
15139789,g1116,d2834,antagonist
15157745,g353,d2873,agonist
15161930,g733,d1880,agonist
15163595,g1879,d2331,agonist
15163595,g1879,d3415,agonist
15163842,g682,d2445,antagonist
15177307,g1884,d2517,inhibitor
15178355,g1635,d1888,agonist
15178355,g1632,d1888,agonist
15179449,g2266,d1805,inhibitor
15180525,g801,d3264,inhibitor
15185063,g1112,d1976,agonist
15189743,g633,d2450,inhibitor
15191400,g1826,d248,inhibitor
15198222,g1884,d2423,inhibitor
15198222,g1884,d446,inhibitor
15198222,g1884,d2065,inhibitor
15198222,g1883,d2423,sin_interaccion
15198222,g1883,d446,sin_interaccion
15198222,g1883,d2065,inhibitor
15199473,g1884,d3159,inhibitor
15200343,g2296,d76,antibody
15203120,g745,d3266,inhibitor
15204055,g1113,d155,antagonist
15205346,g1718,d457,inhibitor
15210974,g2233,d2466,agonist
15219283,g19,d3098,inhibitor
15219414,g183,d2806,agonist
15224175,g1109,d2022,agonist
15229223,g730,d2559,antagonist
15232725,g1116,d2834,antagonist
15237094,g1695,d3344,inhibitor
15242723,g1883,d3163,inhibitor
15251194,g122,d3047,cofactor
15251194,g123,d3047,cofactor
15255284,g730,d2798,agonist
15255284,g730,d2798,antagonist
15257633,g1108,d221,antagonist
15257633,g1108,d221,partial agonist
15265636,g88,d2241,agonist
15272045,g2028,d2113,inhibitor
15272206,g1246,d236,inhibitor
15276617,g730,d1878,agonist
15285788,g1601,d2126,agonist
15287725,g1335,d146,other
15289999,g1477,d95,agonist
15289999,g1476,d95,agonist
15289999,g1115,d95,antagonist
15300361,g2148,d2546,inhibitor
15304385,g801,d3264,inhibitor
15306243,g287,d1868,inhibitor
15311065,g2334,d2565,inducer
15317404,g2056,d2149,potentiator
15320857,g1112,d3562,agonist
15320857,g1112,d3135,agonist
15321730,g981,d444,inhibitor
15330152,g171,d2514,inhibitor
15331551,g899,d2076,agonist
15351799,g183,d1942,agonist
15357957,g1113,d2580,antagonist
15357957,g656,d2580,antagonist
15358223,g2161,d2318,inhibitor
15365090,g437,d2215,antagonist
15367040,g2233,d2466,agonist
15369444,g730,d3402,modulator
15374980,g682,d2445,antagonist
15374980,g721,d2445,antagonist
15378559,g1116,d2834,antagonist
15379894,g147,d2748,inhibitor
15380228,g19,d3098,inhibitor
15381280,g849,d3047,cofactor
15383624,g1931,d3297,agonist
15456329,g1884,d2688,inhibitor
15458921,g1582,d1960,antagonist
15459188,g2181,d3234,ligand
15464832,g1884,d2969,inhibitor
15464832,g1883,d2969,inhibitor
15465654,g11,d2215,inhibitor
15466206,g800,d3226,inhibitor
15466206,g1952,d3226,inhibitor
15466206,g791,d3226,inhibitor
15466450,g1113,d3302,antagonist
15466450,g1117,d3302,antagonist
15466450,g1117,d3302,partial agonist
15466450,g1115,d3302,antagonist
15466450,g1114,d3302,antagonist
15469457,g656,d3349,antagonist
15475658,g599,d2995,antagonist
15476392,g1626,d3047,cofactor
15476667,g1883,d2423,inhibitor
15478125,g293,d3400,inhibitor
15481543,g758,d2490,ligand
15493951,g1737,d1946,agonist
15494548,g1884,d3481,inhibitor
15495988,g899,d2076,agonist
15498586,g100,d3303,antagonist
15498818,g308,d2638,inhibitor
15507223,g1108,d3509,agonist
15514211,g9,d3014,inhibitor
15523652,g1414,d1771,cofactor
15535430,g730,d289,agonist
15535430,g730,d289,antagonist
15542782,g411,d2828,inhibitor
15542782,g414,d2828,inhibitor
15548677,g1369,d3259,inhibitor
15554912,g1602,d2010,antagonist
15554912,g1602,d3238,antagonist
15557593,g1710,d3264,inhibitor
15561708,g1441,d3047,cofactor
15562200,g651,d3510,inhibitor
15562618,g2310,d3220,inhibitor
15563241,g1358,d3158,antagonist
15563582,g1871,d3259,antagonist
15564772,g1078,d1846,antagonist
15567452,g2056,d3379,potentiator
15571283,g2366,d3434,inhibitor
15579115,g2357,d3511,adduct
15579516,g100,d3487,antagonist
15580557,g1026,d2715,agonist
15595341,g1737,d2557,agonist
15595341,g1601,d2557,agonist
15598423,g1884,d2452,negative modulator
15612980,g1480,d1771,cofactor
15617852,g100,d3303,antagonist
15618715,g11,d2215,inhibitor
15620572,g248,d2912,inhibitor
15625110,g596,d3380,inhibitor
15627433,g1078,d1910,antagonist
15627433,g2149,d1910,inhibitor
15629255,g677,d358,antagonist
15639300,g1698,d3344,inhibitor
15645012,g1117,d3302,antagonist
15645012,g1117,d3302,partial agonist
15646817,g1642,d2819,agonist
15650315,g1180,d2995,antagonist
15655513,g1884,d2517,inhibitor
15655513,g1883,d2517,inhibitor
15659304,g231,d1747,antagonist
15661631,g2149,d163,negative modulator
15661881,g2292,d2339,agonist
15672122,g1701,d1914,inhibitor
15678110,g1559,d3435,antagonist
15680478,g339,d163,agonist
15684812,g1601,d2509,agonist
15684812,g1601,d2132,agonist
15686475,g849,d3047,cofactor
15688612,g802,d3264,inhibitor
15689518,g2043,d3047,cofactor
15691217,g2296,d2355,inhibitor
15694390,g147,d2748,inhibitor
15694653,g656,d2511,antagonist
15695169,g1477,d3078,multitarget
15695169,g1476,d3078,multitarget
15697329,g487,d3395,inhibitor
15700891,g899,d2076,agonist
15705170,g931,d1826,antagonist
15709193,g2366,d425,inhibitor
15710413,g2276,d2634,binder
15720245,g2353,d1740,inhibitor
15723541,g8,d3047,inhibitor
15728856,g656,d2471,agonist
15740177,g1116,d1924,antagonist
15740719,g1642,d434,agonist
15748894,g1428,d2544,inhibitor
15753098,g1913,d2715,binder
15753395,g1884,d2200,inhibitor
15755648,g1883,d1882,inhibitor
15756931,g1884,d3311,inhibitor
15771415,g1120,d2651,binding
15771415,g1120,d2773,sin_interaccion
15771415,g656,d2651,binder
15771415,g656,d2773,sin_interaccion
15771415,g2148,d2651,binder
15771415,g2148,d2773,sin_interaccion
15772097,g1793,d3047,cofactor
15778128,g1884,d2200,inhibitor
15778703,g1246,d2640,inhibitor
15790782,g2418,d59,inhibitor
15791207,g896,d3047,cofactor
15792781,g1884,d2556,inhibitor
15793220,g644,d253,inhibitor
15794735,g343,d1701,agonist
15809432,g1421,d66,inhibitor
15811959,g1175,d1832,agonist
15814281,g1175,d1798,antibody
15814851,g574,d2075,inhibitor
15821444,g1109,d1976,sin_interaccion
15821444,g1109,d3135,agonist
15821444,g1110,d1976,agonist
15821444,g1110,d3135,agonist
15824083,g1807,d3255,agonist
15824083,g1807,d2579,agonist
15837316,g296,d3564,inhibitor
15837316,g287,d3564,inhibitor
15837316,g297,d3564,inhibitor
15837316,g293,d3564,inhibitor
15837705,g1913,d2715,binder
15840771,g1883,d3159,inhibitor
15840827,g122,d3047,cofactor
15843826,g1931,d3284,agonist
15853764,g138,d3251,inhibitor
15860753,g1601,d294,agonist
15862515,g1108,d221,antagonist
15862515,g1108,d221,partial agonist
15864123,g343,d1701,agonist
15865438,g2069,d3047,cofactor
15865850,g730,d2165,antagonist
15866500,g2366,d425,inhibitor
15868121,g1807,d3303,partial agonist
15870086,g765,d2792,inhibitor
15878185,g765,d463,inhibitor
15878511,g2148,d3089,inhibitor
15882122,g1635,d134,antagonist
15884662,g343,d1701,agonist
