acon1_000046,2
x-seb t plus conditioning shampoo,2
idi1_033965,2
equate nite time cough,2
wellbutrin,2
cold and flu relief daytime nighttime,2
icaps,2
robitussin medi-soothers cough dm,2
ncgc00094699-02,2
unii-4gy0avt3l4,2
"cold and flu severe, nighttime, maximum strength",2
gammar,2
reumazin,2
painmd max,2
caziant,2
therapytion natural deep clean,3
freya 21,2
q-10 plus,2
teva-lisinopril/hctz (type p),2
cold and cough,3
ncgc00161590-03,2
atomy herbal hair tonic,2
niamide,2
nighttime cold and flu relief alcohol free,2
"lansoprazole, amoxicillin, and clarithromycin",2
cough,2
capsiderm,2
urelle,2
good neighbor pharmacy first aid contains 202 pieces,3
ornade spansule  src,2
drospirenone and ethinyl estradiol tablets usp (21-day regimen),2
pro-chlo,2
super c-m-k,2
family care thera flex,2
clotrimazole and betamethasone dipropionate,2
tri femynor,2
niacinamide 250mg with vitamin c,2
c22h29fo5,2
mylan-lisinopril hctz,2
donatussin,3
esme 28,2
richennapharm growmax hair care tonic,2
altace plus felodipine 2.5mg + 2.5mg,2
cal-mag citrate zinc & vitamin d tablets,2
prestige jeju snail essence,2
cold pe,2
mixed berry sore throat lozenge,2
"hot lemon relief for symptoms of cough, cold and flu extra strength",2
sentroxatine,2
cepacol ultra sore throat,2
benylin 1 nightime with menthactin,3
bio-rytuss,2
med-latanoprost-timolol,2
uribel,2
equaline daytime and nighttime cold and flu relief,2
notamo hair tonic,2
garasone ophthalmic and otic solution,2
salinocaine,2
estarylla,2
pulmorphan pediatrique,2
amethyst,2
portia 21,2
phrenilin forte,2
nite time (children's),2
soothanol x2,2
clerian,2
vinelbine,2
isuprel liq 0.2mg/ml,2
equate daytime nitetime,2
mencaps,2
vicks nyquil d cold and flu nighttime relief,2
thymunase tab,2
atropin [german],2
folcaps,2
dr.jart dermask micro jet clearing solution,2
duavee,2
aldactazide 25,2
good neighbor pharmacy night time d,2
the all medicare v pla synergy whitening mask,2
cough relief daytime nighttime,2
cal-mag vitamin c and zinc tab,2
d00113,2
hot lemon relief  pck-pws,2
act dorzotimolol,2
tussin nighttime cough control,2
c18h14f4n2o4s,2
medi-first burn first aid,2
chlo tuss,2
avalide 300/12.5 mg,2
night time cherry,2
travel sickness,2
ncgc00161590-06,2
"active calcium plus magnesium, vitamin d and silicon",2
ser-ap-es tab,3
urolet mb,2
vicks nyquil severe cold and flu,2
ncgc00161590-02,2
soothe allergy,2
atragen,2
magnesium cap,2
clear-n-smooth,2
medique medi seltzer,2
navin,2
[11c]pyrilamine,2
dayclear cough cold and flu,2
vasotec,2
insect sting relief pad,2
colprep kit,2
lh,2
hot lemon extra strength,2
kerasal topical solution,2
symbicort,2
muscle relaxant and back pain relief regular strength tablets,2
multi symptom cold plus childrens pain relief,2
aminoderm poudre,3
migergot,2
alka-seltzer plus,2
me naphos mb hyo 1,2
kimidess,2
a + d ointment,2
arthritis relief,2
benylin for children all-in-one cold and fever,2
glenmax peb dm forte,2
e.v.c. vitamins tab,2
cough and runny nose childrens plus,2
testoral,2
c939,2
pituitary growth hormone,2
malarone pediatric,2
"bodysmarts with vitamins a, c and e",2
"aspirin and extended - release dipyridamole capsules, 25 mg / 200 mg",2
carti-aide tab,2
night time cough and sore throat cool blast,2
smr000466329,2
visine for allergy with antihistamine,2
up and up nighttime cold and flu,2
nchembio.307-comp21,2
dap000765,2
zinda-telmisartan/ hctz,2
zarah 28,2
doloracin/l rx with lidocaine,2
retavase,2
night time cherry pseudo-free,2
"n5-formyl-5,6,7,8-tetrahydrofolic acid",2
navelbine base,2
careone nitetime cold flu relief,2
severe cold and flu,2
daytime nighttime cold flu relief,2
macrol,2
drospirenone and ethinyl estradiol tablets 28,2
ana-kit,2
dg health cold multi symptom nite time,2
multiple electrolyte additive inj,2
triaminic dm expectorant syr,2
ustell,2
vasaten,2
gamulin,2
"fluorescein sodium & benoxinate hydrochloride ophtalmic solution, usp",2
alka-seltzer plus night cold medicine,3
daytime nighttime cold/flu,2
dimetapp chewable tablets,2
topcare severe sinus congestion,2
arthrotec,2
brd-a27290375-001-01-8,2
dg health childrens cold and cough,2
mls000028738,2
dr. throwers pbc no. 1,3
"multi-symptom cold relief daytime, nighttime",2
dimetapp-c syr,2
av-vite fb,2
previfem   (21day),2
chembl462399,2
lamivudine and zidovudine,2
ultracet,2
malarone,2
parabromodylamine,2
flu hbp maximum strength,2
smr000059004,2
molport-006-823-869,2
cyclen tablets (28 day),2
nyquil severe cold and flu,2
shoprite ni calm cough,2
super cal mag plus,2
db00361,2
equate nite time cold flu relief,2
bronchodex pediatrique,2
152923-56-3,2
rebetron ready to use solution (albumin(human)free) (6000000 iu/ml and 200mg capsules),2
cough and cold,2
spectrum3_000307,2
muscle and back pain relief extra strength,2
up and up jock itch relief,2
nyquil severe,2
extra strength cold medication nighttime rlf,2
ratio-tecnal c 1/2,2
ncgc00021679-04,2
children pediatric vitamins drops,3
dimetapp children's cold & allergy tablets,2
probeta - liq oph,2
childrens metapp daytime,2
ru-hist plus,2
m-end dmx,2
labella linimento obrero,2
adazin,2
cal-mag (one to one) with potass & zinc,2
genorthix pain relieving roll on,2
ophthocort,2
ncgc00015889-05,2
"cold,sore throat pain & cough ultra strength",2
cipril,2
ratio-irbesartan hctz,2
calmax,3
orajel multi-action cold sore medicine,2
childrens plus flu with pe,2
qtern,2
alka-seltzer plus night cold and flu formula,2
infants' vitamin drops,3
muscle and back pain relief with asa extra strength,2
ascomp with codeine,2
teva-spironolactone/hctz,2
renovel,2
vinorelbine (inn),2
linessa 28,2
equate nitetime daytime,2
uramit mb,2
dust,2
cajun hot ice muscle and joint pain rub,2
q-tapp dm elixir,2
symbicort 200 turbuhaler,2
isoretinoin,2
phs hair science pro hair loss tonic,3
nitetime cold relief extra strength,2
"(6r,s)-5-formyltetrahydrofolate",2
e-ferol,2
neocitec,2
actonel sachet kit,2
aquasol a & d drops,2
hot lemon relief - extra strength,2
multi symptom cold relief childrens,2
flu multi symptom relief,2
safeway nighttime cold and flu,2
grippalin & c tab,2
flexin,2
somatotropin precursor,2
tretinoin (tn),2
nitetime cold medicine liq,2
circle k nighttime cold and flu,2
nighttime cold multi-symptom cool blast,2
kurvelo,2
nite-time cold and flu multi-symptom relief,2
vicks dayquil tropical and vicks nyquil cherry cough,2
md cell,2
lutrelef,2
formule 7561 caps,2
nioxin recharging complex,3
topcare day time nite time cold and flu,2
family care thera flex pain,2
fsh,2
prostat burn first aid,2
cough and sore throat multi symptom,2
junior strength cold dm  -  tablet,2
eunades,2
coenzyme q10 isotonix vitamin and mineral supplement,2
tylenol cold max night,2
ft-0080576,2
advair diskus,2
leader nite time severe cold and flu,2
apo-ramipril/hctz,2
tibinide,2
family care cough nighttime,2
c238,2
"5-formyl-5,6,7,8-tetrahydrofolate",2
flu bp maximum strength,2
good sense severe nighttime cold and flu,2
esme 21,2
fluoro-methyl-(4-methylpiperazin-1-yl)-oxo-[?]carboxylic acid,2
up and up severe cold and flu nighttime,2
afirmelle,2
coldaside cough & cold,2
raloxifene hcl,2
pms-ramipril-hctz,2
hasol intensive scalp tonic,3
"dimetapp cough, cold & flu",3
thiuram e,2
madeca,2
nyquil cold and flu,2
t.a. vit a & d ointment,2
children's tylenol cough and runny nose,2
bupropion hcl,2
cid4674,2
hypertenevide-12.5,2
atuss da,2
agarol eml strawberry,2
acella antipyrine and benzocaine otic,2
"nighttime extra strength contac complete cough, cold & flu",2
qismette 21,2
folic acid-b12 tab,2
mononessa,2
topcare cold,2
gamastan,2
zarah 21,2
7 select night time relief,2
cold + sinus nighttime,2
cold relief dm,3
bidd:pxr0186,2
med-dorzolamide-timolol,2
medi-derm / l with lidocaine,2
liptruzet,2
jayjun real water brightening black mask step2 jayjun vita snow essence,2
extra strength nighttime flu pe,2
healthy accents cold head congestion,2
dorzolamide hcl /timolol maleate,2
butapap,2
good neighbor pharmacy severe night time,2
equaline night time cough,2
triphasil 21,2
contac cold and flu cooling relief,2
reclipsen,2
gonadotropin releasing hormone,2
bb medicated pain relieving oil,2
molport-006-808-679,2
cyestra-35,2
tussilyn dm,2
dimetapp dm cough & cold,2
strazepam,2
nite-time cold/flu original,2
vinorelbina,2
extra strength neocitran total night,2
didronel,2
nighttime total super strength,2
tenoretic,2
pergonal 75 i.u.,2
sunmark nite time d cold and flu,2
vitamines a - d calcium,2
tenoretic 100/25mg tab,2
urophen mb,3
cepacol sore throat maximum numbing honey lemon,2
extra strength tylenol cold and flu powder,2
hematogen fa,3
cold head congestion daytime / nighttime,2
zestoretic tab 20/12.5mg,2
dimetapp cough & cold liqui-gels  -  cap,3
new terocin,2
cold max nighttime,2
triaminic expectorant dh syrup,3
capsodan cream,2
theraplus plus,2
sanaflu night-time xtreme multi-symptom cold/flu relief cherry flavor,2
"benzeneacetic acid, .alpha.-(hydroxymethyl)-, (3-endo)-8-methyl-8-azabicyclo[3.2.1]oct-3-yl ester, (.alpha.s)-",2
cough and cold hbp,2
careone cold and cough,2
ran-irbesartan hctz,2
nitetime cough daytime cough,2
leader nite time multi symptom cold flu relief,2
meletin,2
pediatric cough and cold medicine,2
acme first aid contains 404 pieces,3
atovaquone and proguanil hcl,2
calcium with mg zn mn cu cr si and vit. c & d,3
neocitran cough & cold syrup,2
c888,2
kbio3_001374,2
vasocon a eye drops,2
complete one cold and flu nightime extra strength liquid,2
micardis plus,2
elinest,2
raffolutil,2
mylan-valsartan hctz,2
cough day night,2
bellergal-s,2
clear eyes cooling redness relief,2
101-31-5,3
extra strength tylenol cold nighttime caplet,2
vitamin d3dietary supplemen dietary supplement,2
extra strength day and night cold medication,2
triaminic multi-symptom fever and cold,2
teva-lisinopril/hctz (type z),2
daytime nighttime multi symptom cold flu relief,2
apo-lamivudine-zidovudine,2
gm-csf,2
head congestion,2
adriamycin,2
benylin dm-d-ah for children,2
genz-112638,2
smart sense acid reducer,3
cerdelga,2
fusion pm formula tab,2
cold & allergy relief - liq,2
nighttime cough dm maximum strength,2
delsym night time multi-symptom,2
regular strength analgesic & muscle relaxant caplets,2
apo-irbesartan/hctz,2
mist,2
norgestimate and ethinyl estradiol,2
parche leon milagroso,2
trisulfaminic sus,3
c468,2
texaclear fast acting allergy relief,2
"medicament pour le rhume, nuit",2
nighttime 325 liqua caps,2
leader cold head congestion,2
night time day time cold and flu,2
vinorgen,2
navelbine (tn),2
yasmin 28,2
jamp-latanoprost/timolol,2
equaline nighttime severe cold and flu,2
equaline,2
pain relieving,2
"retinoic acid, 9-cis-",2
humco strong iodine tincture,2
new premium notamo,3
formula osg,3
pms-clotrimazole-betamethasone,2
munit-e tablet,2
upcmld-dp018,2
ndm scalp tonic,2
torrent-telmisartan and hydrochlorothiazide,2
telmisartan and hydrochlorothiazide 80 mg/12.5 mg,2
easter scalp tonic,2
chela calmag-300 plus zinc d3,2
robitussin children's cough & cold bedtime,2
thomas formula no 17,2
up and up childrens cold and cough,2
medi-patch with lidocaine,2
apo-spirozide tab,2
rescon dm,2
disodium pamidronate,2
ncgc00016398-01,2
dom-irbesartan-hctz,2
"cough, cold & flu super strength",2
telmisartan and hydrochlorothiazide 80 mg/25 mg,2
agarol vanilla laxative liq,2
cold,2
severe cold and flu daytime/nighttime,2
pentam 300,2
ncgc00016654-01,2
protamine & atropine,2
yasmin plus,2
tl8005814,2
night time original pseudo-free,2
buffered vitamin c pwr w cal-mag-potassium,3
a0754,2
atomy hair treatment,2
ambotz51-55-8,2
ilvin,2
nighttime cough all night cough relief,2
cvs health nighttime cold and flu relief single serve cups cold and flu nighttime relief,2
phs hair science hom hair loss tonic,3
hemarexin amp,2
sine-off allergy tab,2
good sense night time cold and flu,2
benylin for children cough stuffy and runny nose,2
extra strength nighttime cold relief,2
"cold and flu daytime, nighttime, multi-symptom",2
childrens multi symptom fever and cold,2
dg health cold and flu relief night time,2
methoxisal-c 1/2,2
"lansoprazole, amoxicillin, clarithromycin",2
vicks nyquil liquicaps,2
triquilar 28,2
amen,2
ribodroat,2
extra strength dm cough and cold liquid,2
stona for children,2
white hand sanitizer,2
phylloquinone,2
lisnopril/hctz (type p),2
alpha-(isopropylaminomethyl)protocatechuyl alcohol,2
anodynerx,2
zestoretic,2
good neighbor pharmacy night time cough,2
2'-monophosphoadenosine 5'-diphosphoribose,2
alka-seltzer plus cold and cough formula,3
leader nite time multi symptom cold and flu relief,2
teva-alendronate/cholecalciferol,2
luteinizing hormone-releasing factor diacetate tetrahydrate,2
isotretinoin retinoic acid,2
cold and flu nighttime relief,2
quadrapax,3
polycillin-prb,2
formula bp,2
n-isopropylnoradrenaline,2
albalon a,2
vicks dayquil and vicks nyquil cold and flu,2
tretinoine (french) (einecs),2
pamidronate monosodium,2
nighttime cold and flu liquid capsules,2
caldomine dh adulte,3
c7h8n4o2,2
cold and flu nighttime,2
prempro,2
adalat xl plus,2
tibizide,2
isuprel liq 0.5%,2
axum,2
55837-27-9,2
azuphen mb,2
timpilo 2,2
vinorel,2
kirkland signature cold,2
"ct, theo von",2
theraplex acp,2
pain reliever fever reducer,2
fib-c melts,3
cell-wise,3
dcl000360,2
ornade expectorant cough formula,2
megrix otc,2
belladonna alkaloids with phenobartbital,3
dorzolamide hydrochloride-timolol maleate ophthalmic solution sterile ophthalmic solution,2
cas-61413-54-5,2
nighttime d cold and flu,2
topical pain relief,2
n5-formyltetrahydrofolic acid,2
regular strength tylenol cold and flu powder,2
ap-hist dm,2
ciferex,2
a.r.t.h. away formula,2
lomilan,2
virt-vite,2
mylan-dorzolamide/timolol,2
beconasol,2
soothee patch,2
ninjacof,2
nighttime multi symptom,2
dendracin neurodendraxcin,2
atropair,2
eye drops redness and dry eye relief,2
daytime/nighttime cold and flu multi-symptom relief,2
triaminic time release tab,3
cold and allergy,2
follicle stimulating hormone,2
cellapy haircell meso tonic,2
angidol cherry flavor,2
orajel denture pain relief,2
692 tab,2
cold and cough dm,2
nighttime cold relief extra strength tablets,2
teva-valsartan/hctz,2
tylenol cold & flu nighttime,2
pms-dorzolamide-timolol,2
pronal c1/4 capsules,2
hand sanitizer with ve,2
mckesson nite time,2
chlor tripolon decongest syr,2
ortho cept,2
aflexeryl-mc,2
remaxazon external patch,2
cycrin,2
pallerix otc biofrequency chip,2
green guard burn first aid,2
282 mep tab,2
dcl001030,2
daytime cough nighttime cough,2
dimetapp dm elixir,3
cortone,2
atropine sulfate s.o.p.,2
suprep bowel prep,2
muscle relaxant and analgesic,2
careone nighttime cough,2
alphaligo,3
careone nighttime severe cold and flu,2
bioferr 90,3
doll lash,2
topcare nite time day time cold and flu relief,2
cold and flu relief,2
l-hyoscyamine,3
therapytion nokmosu sensitive and dry hair,2
childrens cold and cough,2
pain reliever,2
ac1l1dje,2
d08680,2
tri-vitamin with fluoride,2
cold medication regular nighttime tablets,2
cold/flu multi-symptom relief daytime/nighttime,2
glacierix,2
fujimycin,2
vicks nyquil complete cold & flu caplets,2
alka-seltzer plus flu formula,2
publix cherry flavor nitetime,2
alka-seltzer plus severe sinus and cold,2
"cold and flu relief multi-symptom, day, night",2
leader severe sinus congestion,2
visine maximum strength redness relief formula,2
tussaminic dh forte syrup,3
ran-telmisartan hctz,2
signature care athletes foot,2
apo-lisinopril/hctz,2
nezger tab,2
wellbutrin sr,2
next night time cold and flu relief,2
fiorinal tab,2
smart sense nighttime cold and flu relief multi symptom,2
oreton,2
mucinex sinus - max day / night,2
pronal tablets,2
topical pain relief rx,2
ncgc00161600-02,2
cold and flu nighttime d,2
neocitran cold & cough night,2
alysena 21,2
vigantol,2
nitetime d multi symptom cold flu relief,2
ovrette,2
re-pb hyos elixir,3
muscle and back pain relief,2
combivir,2
fiorinal c1/2,2
corsym suspension,2
selenium plus,3
vicks pediatric formula 44m liq,2
pain relief plus,2
adventure first aid water resistant,2
vitamin b12b,2
equate nitetime,2
cold multi-symptom daytime and nighttime,2
tri-mili,2
shoprite childrens multi symptom cold relief,2
cepacol sore throat and cough,2
night-time cherry multi-symptom cold/flu relief,2
penta-triamterene hctz tablets,2
rg-1415,2
dap001519,2
citron chaud cumberland pws,2
lmpr01090022,2
topcare nite time cold and flu relief multi symptom relief,2
alka-seltzer plus day and night severe cold and flu,2
vasofrinic plus sirop,2
lotrimin antifungal,2
robaxisal c 1/4,2
antifungal foot,2
metanor,2
fortical,2
procicept b benzocaine 20%,2
becotide,2
defensol d (multi symptom effervescent tablets),2
cid174174,2
tylenol cold plus flu severe and tylenol cold max,2
coricidin sinus headache tab,2
dimetapp elixir,2
triaminic cold and allergy syrup,2
s1190_selleck,2
gravergol capsules,2
atovaquone and proguanil hydrochloride pediatric,2
clomiphene,2
lopac0_000042,2
apo-zidovudine-lamivudine-nevirapine,2
bspbio_000350,2
dxm,2
lexxel,2
otozin,2
night time multi symptom relief,2
telmisartan and hydrochlorothiazide 40 mg/12.5 mg,2
good neighbor pharmacy emergency preparedness and first aid contains 167 pieces,3
good neighbor pharmacy cold head congestion,2
tri-cyclen tablets - 21-day,2
maximum strength flu,2
night time cold/flu relief original,2
childrens plus multi-symptom grape with pe,2
isuprel,2
sti-571,2
rexall daytime nighttime cold flu,2
cold decongestant long acting cap,3
citron chaud dm cumberland pws,3
robitussin complete nighttime,2
nitetime cold plus flu releif,2
night time cold and flue relief,2
proctosedyl ointment,2
atropin,2
er-086526,2
db01274,2
triphasil 21 tab,2
auro-telmisartan hctz,2
sandoz valsartan hct,2
envive,2
anacin,2
glyxambi,2
aldactazide,2
stilphostrol,2
ncgc00161590-04,2
amnesteem,2
angidol honey lemon flavor,2
dong sung monelyn,2
chela-manganese 50 plus,2
allpanto s,2
donnatal,3
nyquil liquicaps,2
calcium & magnesium plus potassium & zinc,2
"sucrets complete sore throat, cough and irritation",2
candesartan cilexetil and hydrochlorothiazide tablets,2
mls001424047,2
healthy accents cough and sore throat night time,2
day time and night time cold and flu formula,2
cold and nasal congestion relief nighttime extra strength,2
bb_nc-1005,2
chembl9751,2
asasantine cap,2
hesol rim jean-aeck hair tonic,2
soothe-a-sting,2
victrelis triple,2
ninjacof-a,2
hms1361k17,2
isuprel inj 0.2mg/ml,2
dimetapp tab,2
cepacol dual relief,2
ac1q3zkh,2
olanzapine and fluoxetine,2
aspirin and extended-release dipyridamole,2
sotret,2
body,2
alka-seltzer plus cold formula (cherry burst),2
broncochem expectorant ii,2
triaminic cold and cough,2
van-dorzolamide-timolol,2
auro-lamivudine/zidovudine,2
careone tussin dm nighttime cough,2
(s)-1-[n-[1-(ethoxycarbonxyl)-3-phenylpropyl]-l-alanyl]-l-proline,2
benylin extra strength mucus & phlegm plus cold relief night,2
isuprel mistometer aem 0.25%,2
tencon,2
isoproterenol hcl inj 1:5000,2
childrens dimetapp long acting cough plus cold,2
alivio medicated pain,2
penicillin g sodium,2
apo-cilazapril/hctz,2
proctol ointment,2
atropinol,2
shoprite childrens cold and cough,2
night relief cough,2
alka-seltzer flavoured - evt,2
nu-lisinopril/hctz,2
avon clearskin acne defense stick,2
extra strength tylenol cold nighttime,2
ultracin,2
tarka,2
humegon inj 75 i.u.,2
sha-lem,3
van-irbesartan-hctz,2
ncgc00161590-05,2
preferred plus severe nite time,2
ncgc00161600-01,2
aloe vera gel,2
coroxin,2
orajel instant pain reliver for canker sores extra strength pain relief,2
9-cis ra,2
altafluor,2
alegenix biofrequency chip,2
ustekinumab,2
molport-003-987-089,2
sandoz irbesartan hct,2
rycontuss cherry flavor,2
benylin 1 with menthactin,2
atropine (usp),2
cpd-11911,2
biohisdex dm decongestant,2
extra strength nighttime cold relief-caplet,2
sting-kill,2
mylan-latanoprost/timolol,2
vaseretic,2
desoxyn,2
cvs nighttime cold/flu relief,2
c08160,2
sandoz dorzolamide/timolol,2
leucal,2
didronel iv,2
silvera pain relief patch,2
amikin,2
nitetime cold medicine original and cherry,2
medi-patch with lidocaine rx,2
bhc,2
pegetron,2
"brompheniramine maleate, pseudoephedrine hydrochloride, dextromethorphan hydrobromide",2
muscle and back pain relief with asa,2
cvs pharmacy cough relief honey lemon flavor,2
cough nighttime cough relief,2
carione rg,2
night time cold/flu relief multi symptom,2
norgesic,2
hot pain relieving,2
yasmin 21,2
t-dm1,2
leader nighttime cold and flu,2
triaminic dm daytime syr,2
rhume extra fort nuit,2
integra f,3
drospirenone and ethinyl estradiol tablets 21,2
bortons menticol,2
atropina [italian],2
cardoxin,2
utira-c,2
i06-0475,2
trizivir,2
magnacal,3
halaven,2
folinate,2
ntp-lisinopril/hctz (type p),2
c053541,2
leader nighttime cough,2
cough and sore throat pain relief,2
gammagee,2
57248-88-1,2
texaclear,2
tylenol flu nighttime,2
trilisate tab,2
freya 28,2
savex with sunscreen ont,2
mili,2
assured pain relief hot patch,2
first aid shot therapy cold relief,2
extra strength muscle & back pain asa 500 mg methocarbamol 400 mg & acetylsalicylic acid 500 mg,2
norinyl,2
bidil,2
zostrix joint and arthritis pain relief,2
"b6, b12 & folic acid",2
i.d.m. solution,2
osi-774,2
topcare day time nite time cold and flu relief,2
auro-candesartan hct,2
sunmark allergy relief,2
pediacare plus multisymptom cold,2
adriamycin rdf,2
pain free,2
topcare cough and sore throat,2
gleevec,2
hvp chelated cal/mag with zinc and vitamins c and d,3
dorzolamide hydrochloride-timolol maleate,2
mint-irbesartan/hctz,2
vitamin b-12 with folic acid tablets,2
dorzolamide hcl and timolol maleate,2
pms-valsartan-hctz,2
"iron plus manganese, b12, folic acid & c",3
hot lemon cough and colds relief dm,2
advicor,2
macuzin,3
ncgc00142514-01,2
robitussin maximum strength nighttime cough dm,2
tedral tab,2
calcium magnesium with potassium tab,2
cherry sore throat lozenges,2
prastera,2
always bright spot lumedic,2
makesense,2
runny nose and cough,2
lutera 21,2
cold relief multi symptom nighttime,2
"tropine, tropate (ester)",2
rock sauce,2
"cal-mag plus k, mn and zn caplets",2
maximum redness relief eye,2
fluorescein sodium and benoxinate hydrochloride,2
nighttime cough. cold. flu gel capsules,2
hemarexin liquid and drinkable ampoules,2
alka-seltzer plus severe sinus congestion and cough day and night,2
topcare nite time multi symptom relief,2
calcium and magnesium with vitamin d,2
zarah,2
junior strength tylenol cold and cough,2
skinfood miracle food 10 solu tion,2
q-valsartan hctz,2
eunexon,2
hms1989k17,2
complex 5 - pwr,2
enskyce,2
robaxisal tablets,2
azarga,2
st057178,2
methoxisal,2
advil cold and sinus nighttime,2
mint-dorzolamide/timolol,2
alka-seltzer plus severe cold and cough night,2
good sense nighttime daytime cold and flu,2
diprosalic,2
good neighbor pharmacy cough and sore throat,2
horse,2
ncgc00142514-03,2
prevpac,2
pms-telmisartan-hctz,2
ncgc00094699-01,2
"beta-carotene 10,000 iu with vitamins c & e",2
lisinopril and hctz,2
valisone-g cream,2
cepacol sore throat maximum numbing citrus,2
comtrex cough and cold day/night,2
inderide-40 tab,2
nutricel additive system - as-3,2
xyphex biofrequency chip,2
fosavance,2
zyban,2
r4643_sigma,2
salsonin,2
liquid cal/mag plus d,2
ambap71486-22-1,2
cold & cough extra strength,2
sound body cold and flu relief,2
benylin dm-d-e with menthactin,2
idm tab,3
dcl001064,2
loryna,2
84-52-6,2
ocella,2
arthrocare lotion,2
pml crono,2
pharmacitron,2
cold + sinus plus,2
daytime cold and cough and nighttime cold and congestion childrens,2
menticol first aid antiseptic and external analgesic lotion,2
ec + complex,2
lomidine,2
bromo seltzer,3
ovex,2
remedium - liq orl,2
tri-norinyl,2
cold relief duo pack,2
multi-symptom cold relief,2
head congestion daytime and nighttime cold,2
deprex,2
novo-valsartan/hctz,2
live better antifungal,2
goodsense maximum strength redness relief plus,2
ncgc00167977-01,2
saventrine,2
portia,2
leader childrens cold and cough,2
molport-006-822-661,2
skin shield liquid bandage,2
eagle,2
thomas formula no 47,2
midax,2
clear eyes maximum redness relief,2
dimetapp children's cold & fever,2
minims atropine,2
bspbio_001874,2
ginseng royal silk ampoule,2
safetussin pm,2
zee-seltzer antacid and pain reliever,2
osteo-plus,2
cnc,2
cyred,2
dg health tussin,2
np-010662,2
proctol suppositories,2
x-tar shampoo,2
spectrum4_001813,2
anceron,2
red eye relief,2
ovral 21,2
alka-seltzer plus night severe cold and flu,2
releevia,2
ninds_000558,2
dimetapp dm tab,3
childrens cold and cough relief,2
nor-5'-anhydrovinblastine,2
low-ogestrel,2
red oil,2
beclometasone,2
stanback,2
hydropres 50 tab,2
coricidin cold & flu multi-symptom,2
cold and sinus plus,2
prenavite tablets,3
kmg plus,2
coricidin cold & flu extra strength,2
imm formula cap,3
walgreens maximum redness relief,2
muscle & back pain relief with ibuprofen,2
care one cold mutli symptom,2
pendo-telmisartan-hctz,2
ovral 28 tablets,2
drospirenone and ethinyl estradiol,2
ortho tri cyclen,2
ncgc00015026-12,2
"von ct, theo",2
cvs sore throat mixed berry flavor,2
phytopecia hair tonic,2
ncgc00161590-07,2
smp1_000031,2
alka seltzer evt,2
isuprel liq inh 0.5%,2
syeda,2
toux rhume et grippe (extra-fort),2
pro-ace,2
ac-15995,2
dg day time cold and flu formula and night time cold and flu formula,2
hyophen,3
bronchoparat,2
ab00514677,2
vytorin,2
a0132_sigma,2
formula u - tab,2
robaxisal c-1/8 tablets,2
triferric doxorubicin,2
bspbio_001495,2
acti-cal/mag 2:1 + zinc and d caplet,2
altavera,2
cp 127374,2
extra strength pharmacitron,2
retinova,2
childrens dimetapp multisymptom cold and flu,2
vitamin e cream w vitamins a and d,2
children's nyquil liquid,2
avon clearskin 2 overnight acne treatment,2
core values night time relief,2
tri-cyclen lo        (-21 day),2
hot lemon regular - pwr,2
cool b,3
sarensis 21,2
upcmld-dp018:001,2
colbenemid,2
head congestion cold relief,2
calma-d,2
children's advil cold & flu multi-symptom,2
c2635,2
glycerolyte 57 solution,2
powertech vitamin and mineral supplement,2
good neighbor pharmacy night time cold and flu,2
cc ii,2
menthacin - cream,2
mylan-candesartan hctz,2
medicaine sting and bite,2
dyazide tab,2
tri-lena 21,2
avandaryl,2
betamycin ophthalmic/otic solution,2
nighttime multi-symptom cold,2
pioglitazone and glimepiride,2
db00394,2
acetabolan iii vitamin and mineral supplement,2
idi1_000558,2
rompe pecho sf flu,2
proternol l,2
extra strength tylenol flu nighttime,2
alka-seltzer plus cold formula (orange zest),2
penta-thion pwr,2
aqua bab modeling mask,2
menotropins,2
calci-yum plus magnesium + d3,2
enpresse,2
real vitamin supplement cap,2
coricidin tab,2
hot lemon cold and flu relief extra strength,2
cal/mag 2:1 with d,2
glentuss,2
childrens flu relief,2
"evc liquid vitamins a,c,b6 with beta caro&zn",2
cold relief nightime tablet,2
marfem 28,2
equate nitetime cold and flu,2
neocitran cold & flu syrup,2
qismette 28,2
formula 9 tab,2
db00572,2
ratio-topisalic,2
urologic g half strength for irrigation,2
caziant triphasic regimen,2
c18h28n2o,2
vermin,2
vicks childrens nyquil cold and cough multi-symptom relief,2
vitamin e + 3 extra strength with zinc,2
n - time,2
uralgic,2
harmon face values night time relief,2
metacinamide tab,2
calcium magnesium 2:1 tablets with vitamin d,2
equaline childrens cold,2
76721-89-6,2
renacidin,2
vicks dayquil and vicks nyquil severe cold and flu,2
ferralet 90,3
hot lemon relief for symptoms of cold and flu regular strength,2
delatestryl,2
vasocon a oph soln,2
cold medication,2
maximum strength night time cold and flu relief,2
c1345,2
health mart allergy relief,2
prenavite forte,3
upcmld-dp097:002,2
hms2089a16,2
pain relief patch,2
pendo-irbesartan-hctz,2
ac1l1kvk,2
c299,2
upcmld-dp097:001,2
zostrix hot and cold therapy system,2
up and up cold flu relief,2
plus multi symptom cold childrens pain relief,2
astra brand of bicalutamide,2
honey lemon sore throat lozenges,2
folic acid & vitamin c,2
ava-lisinopril hct,2
equate daytime nitetime severe,2
vicks children's nyquil cold & cough multi-symptom relief,2
ava-valsartan hct,2
betadren,2
vitalis,2
71486-22-1,3
pms-latanoprost-timolol,2
